pdb-id,F_shape,F_hydro,F_tails,I_shape_hydro_tails,Training
3lya_4,0.132542901716,0.0263543191801,0,0.07944861044805,FALSE
3lyc_3,0.156526798991,0.0871050384287,1,0.2436318374197,FALSE
3lyn_1,0.0927500657491,0.11320754717,1,0.2059576129191,FALSE
3lyp_1,0.135830289844,0.171840354767,1,0.307670644611,FALSE
3lza_1,0.0911406736485,0.337754199823,1,0.4288948734715,FALSE
3m45_2,0.0810591104401,0.246753246753,1,0.3278123571931,FALSE
3m5b_1,0.0538061465721,0.426065162907,1,0.4798713094791,FALSE
3m5u_1,0.289629781141,0.305013192612,0,0.2973214868765,TRUE
3m7p_3,0.201758445164,0.214588634436,1,0.4163470796,FALSE
3me4_1,0.251399343756,0.117931367811,1,0.369330711567,FALSE
3mgc_2,0.0103860608131,0.138523761375,0,0.07445491109405,FALSE
3ml6_3,0.0868356682233,0.117039013004,1,0.2038746812273,FALSE
3ml6_7,0.048518554032,0.0260452364633,1,0.0745637904953,FALSE
3mlp_10,0.0886886264761,0.177717940088,1,0.2664065665641,FALSE
3mnd_1,0.139553150637,0.384962406015,1,0.524515556652,FALSE
3mq4_1,0.0186925647452,0.138415988157,0,0.0785542764511,TRUE
3msq_6,0.0490151168117,0.267522211254,1,0.3165373280657,TRUE
3mt5_4,0.0300882755191,0.0509355509356,0,0.04051191322735,FALSE
3mux_1,0.0711237553343,0.18771331058,1,0.2588370659143,TRUE
3mxo_2,0.0310753041763,0.0626740947075,1,0.0937493988838,FALSE
3n3m_1,0.213783030142,0.317985611511,1,0.531768641653,FALSE
3n5c_1,0.0843781768892,0.34213836478,1,0.4265165416692,FALSE
3n77_3,0.104032953348,0.174623115578,0,0.139328034463,FALSE
3nan_2,0.1875,0,1,0.1875,FALSE
3nfc_1,0.155691679428,0.383534136546,0,0.269612907987,FALSE
3nib_1,0.0161922741795,0.152073732719,1,0.1682660068985,FALSE
3nj2_1,0.0777794959023,0.299840510367,0,0.18881000313465,TRUE
3npc_2,0.102460353717,0.123507616303,1,0.22596797002,FALSE
3nrd_1,0.190856458375,0.276408450704,1,0.467264909079,FALSE
3nuh_5,0.0839731285988,0,1,0.0839731285988,FALSE
3nur_2,0.155547627542,0.524752475248,1,0.68030010279,FALSE
3nyo_3,0.0535584604212,0.0452579994235,1,0.0988164598447,FALSE
3nzp_2,0.0748007882786,0.045406824147,0,0.0601038062128,FALSE
3nzr_2,0.053320534078,0.203840472674,1,0.257161006752,FALSE
3o0m_1,0.166850321396,0.315942028986,1,0.482792350382,FALSE
3o51_5,0.0112084063047,0.139978791092,1,0.1511871973967,FALSE
3o63_1,0.124484674673,0.233548387097,1,0.35803306177,FALSE
3o77_2,0.025887414844,0.169030732861,0,0.0974590738525,FALSE
3o9s_1,0.0430222394872,0,1,0.0430222394872,TRUE
3oa4_1,0.173951048951,0.551282051282,0,0.3626165501165,FALSE
3obh_1,0.185299013958,0.38961038961,0,0.287454701784,FALSE
3oco_1,0.129290714346,0.397534668721,0,0.2634126915335,FALSE
3oet_2,0.0196945337621,0.134725848564,1,0.1544203823261,FALSE
3okt_4,0.0244834804769,0.0657620041754,0,0.04512274232615,FALSE
3ooo_1,0.0555744199208,0.276836158192,1,0.3324105781128,FALSE
3opu_23,0.103050064534,0.0583333333333,1,0.1613833978673,FALSE
3orr_1,0.116562084046,0.206627680312,1,0.323189764358,TRUE
3oxp_1,0.149700062673,0.337440758294,1,0.487140820967,FALSE
3p0c_3,0.04954489036,0.109974424552,0,0.079759657456,TRUE
3p0u_1,0.0908427048342,0.109192921882,0,0.1000178133581,TRUE
3p27_1,0.0860918131045,0.0729166666667,0,0.0795042398856,FALSE
3p3d_2,0.103898980948,0.328178694158,1,0.432077675106,FALSE
3p4y_1,0.110871588849,0.152614727855,0,0.131743158352,FALSE
3p9x_1,0.0863375239364,0.304232804233,1,0.3905703281694,FALSE
3pbb_5,0.0552705729355,0.126590330789,0,0.09093045186225,FALSE
3pc6_1,0.0469839084416,0.151761517615,0,0.0993727130283,FALSE
3pc7_1,0.106224251197,0.350515463918,1,0.456739715115,TRUE
3pf9_1,0.100320540587,0.223622047244,1,0.323942587831,TRUE
3pim_1,0.131697923644,0.158643326039,0,0.1451706248415,FALSE
3pl2_2,0.0576505588164,0.183041722746,1,0.2406922815624,FALSE
3pm7_1,0.286079479433,0.513888888889,0,0.399984184161,FALSE
3pnd_8,0.0844737178667,0.187654320988,0,0.13606401942735,FALSE
3ppe_1,0.067079388201,0.105903834449,0,0.086491611325,FALSE
3ppl_1,0.232219705549,0.330323551543,1,0.562543257092,FALSE
3pr8_1,0.130260841735,0.230971128609,1,0.361231970344,FALSE
3prb_7,0.12234257947,0.0855614973262,1,0.2079040767962,FALSE
3pu7_1,0.164014687882,0.221322537112,0,0.192668612497,TRUE
3pyi_1,0.0528634361233,0.216822429907,1,0.2696858660303,FALSE
3q1d_1,0.154430379747,0.185614849188,0,0.1700226144675,FALSE
3q5m_5,0.126831670976,0.295726495726,1,0.422558166702,FALSE
3q64_1,0.146901709402,0.221621621622,1,0.368523331024,FALSE
3qat_3,0.0508592499826,0.221276595745,1,0.2721358457276,FALSE
3qb2_9,0.0794945617402,0.0922431865828,0,0.0858688741615,FALSE
3qm2_1,0.0789675440838,0.0158172231986,1,0.0947847672824,TRUE
3qq6_1,0.0970845049578,0.425641025641,0,0.2613627652994,FALSE
3qwm_1,0.120518358531,0.146417445483,0,0.133467902007,FALSE
3qxu_2,0.0429948109711,0.235521235521,1,0.2785160464921,TRUE
3qyj_3,0.0354301030237,0.235918367347,1,0.2713484703707,FALSE
3r03_1,0.10360173877,0.258241758242,0,0.180921748506,FALSE
3r0n_1,0.126170307624,0.224,1,0.350170307624,FALSE
3r6m_1,0.0619391166637,0.172853828306,0,0.11739647248485,TRUE
3r8c_1,0.0497382198953,0.163101604278,1,0.2128398241733,FALSE
3r8e_1,0.0632591448431,0.105263157895,1,0.1685223027381,FALSE
3r8k_1,0.0654277971351,0.259771986971,0,0.16259989205305,FALSE
3rao_1,0.0912917653249,0.0827137546468,0,0.08700275998585,TRUE
3rbg_2,0.0870418172432,0.27397260274,1,0.3610144199832,FALSE
3rjs_1,0.173347036656,0.436241610738,0,0.304794323697,FALSE
3rks_2,0.075935086349,0.177811550152,1,0.253746636501,TRUE
3rny_3,0.0576114381833,0.0577507598784,1,0.1153621980617,FALSE
3rob_1,0.168507751938,0.314527503526,1,0.483035255464,FALSE
3rog_2,0.0164402526607,0.168888888889,1,0.1853291415497,FALSE
3ros_1,0.116357171079,0.392366412214,0,0.2543617916465,FALSE
3rpc_2,0.0947224027146,0,1,0.0947224027146,FALSE
3rri_2,0.238189287407,0.277227722772,0,0.2577085050895,FALSE
3rt0_1,0.0961710236408,0.0618374558304,1,0.1580084794712,FALSE
3rt2_2,0.0981403344273,0.204783258595,1,0.3029235930223,FALSE
3rtl_6,0.0817477096547,0.0356234096692,1,0.1173711193239,FALSE
3rtr_20,0.243830298549,0.246502331779,1,0.490332630328,FALSE
3s4r_7,0.176376269375,0.282146160962,1,0.458522430337,FALSE
3sdp_1,0.0739827373613,0.0423076923077,1,0.116290429669,TRUE
3smd_2,0.16951147734,0.38064516129,1,0.55015663863,FALSE
3smt_4,0.0557555053986,0.188936170213,1,0.2446916756116,FALSE
3sno_1,0.0704445022095,0.103359173127,1,0.1738036753365,FALSE
3ssi_1,0.104899183469,0.153241650295,0,0.129070416882,FALSE
3svk_1,0.0609381850066,0.122033898305,1,0.1829720833116,FALSE
3t6n_4,0.248248749107,0.219858156028,1,0.468106905135,FALSE
3t9y_1,0.118109011741,0.166666666667,0,0.142387839204,FALSE
3tbo_1,0.209150326797,0.47855530474,0,0.3438528157685,TRUE
3teq_1,0.132576919145,0.165841584158,1,0.298418503303,TRUE
3teq_3,0.0991509710159,0.15299877601,0,0.12607487351295,FALSE
3ter_1,0.140264797508,0.209289311696,1,0.349554109204,FALSE
3tg8_4,0.107650119533,0.0873563218391,1,0.1950064413721,FALSE
3tgo_11,0.123253493014,0.16348773842,1,0.286741231434,FALSE
3thn_1,0.167157481419,0.211737629459,0,0.189447555439,FALSE
3tn4_1,0.119536561676,0.149035262808,1,0.268571824484,FALSE
3toe_1,0.110028898641,0.309,1,0.419028898641,FALSE
3tpe_4,0.201030264005,0.104519774011,1,0.305550038016,FALSE
3tqj_1,0.0737855579869,0.116580310881,1,0.1903658688679,FALSE
3tqu_2,0.121999589687,0.202702702703,1,0.32470229239,FALSE
3tr2_1,0.112451960031,0.293193717277,1,0.405645677308,FALSE
3trc_1,0.11414187643,0.231988472622,1,0.346130349052,FALSE
3tsw_4,0.16599025974,0.210888252149,1,0.376878511889,FALSE
3ty9_4,0.017955801105,0.230339492909,1,0.248295294014,FALSE
3tzu_1,0.0895941278066,0.0926902788244,0,0.0911422033155,FALSE
3u5v_1,0.269383339344,0.527960526316,0,0.39867193283,FALSE
3u7i_2,0.0761373605715,0.224012892828,1,0.3001502533995,FALSE
3u80_1,0.152697095436,0.14445399828,1,0.297151093716,FALSE
3u8z_2,0.0677218292598,0.220510351468,1,0.2882321807278,FALSE
3ucr_1,0.124485079875,0.123626373626,1,0.248111453501,FALSE
3uf5_1,0.0510876730389,0.5,1,0.5510876730389,FALSE
3ufe_1,0.355645275535,0.68073878628,0,0.5181920309075,FALSE
3uit_14,0.0518729113672,0.0369761709121,0,0.04442454113965,FALSE
3umc_2,0.110551948052,0.196531791908,1,0.30708373996,FALSE
3uqz_1,0.00178868020953,0.112466124661,1,0.11425480487053,FALSE
3uro_2,0.0176314391928,0.0614216701173,1,0.0790531093101,TRUE
3v00_10,0.023560373457,0.0696753760887,1,0.0932357495457,FALSE
3v0e_5,0.00523042947638,0.295964125561,0,0.15059727751869,FALSE
3v6n_1,0.0619535819863,0.163096060815,1,0.2250496428013,TRUE
3vh1_2,0.0415912208505,0.0487387772552,1,0.0903299981057,FALSE
3vnf_2,0.0751210481344,0.127741935484,1,0.2028629836184,TRUE
3vx3_1,0.0250330347967,0.232394366197,1,0.2574274009937,FALSE
3w64_1,0.0426844623521,0.191387559809,1,0.2340720221611,FALSE
3w66_1,0.042850699143,0.15503875969,1,0.197889458833,FALSE
3wbi_8,0.0229339123355,0.0521739130435,1,0.075107825379,FALSE
3wbj_2,0.074363025874,0.0584016393443,0,0.06638233260915,FALSE
3wbj_6,0.0292850548774,0.127049180328,1,0.1563342352054,FALSE
3wnk_2,0.19912596401,0.0538461538462,1,0.2529721178562,FALSE
3woa_1,0,0.271445358402,0,0.135722679201,FALSE
3woi_1,0.00578871201158,0,1,0.00578871201158,FALSE
3wpw_1,0.149947504057,0.177966101695,1,0.327913605752,FALSE
3wud_1,0.059118426031,0.554621848739,0,0.306870137385,FALSE
3wxm_3,0.0290274083497,0.098440545809,1,0.1274679541587,FALSE
3zc9_1,0.0552310143388,0.112517580872,1,0.1677485952108,FALSE
3zig_1,0.198214285714,0.582304526749,0,0.3902594062315,TRUE
3zl7_8,0.0417938171686,0.0566502463054,0,0.049222031737,FALSE
3zpg_1,0.0438289151848,0.249009247028,1,0.2928381622128,FALSE
3zrd_1,0.0718624427624,0.235131396957,1,0.3069938397194,FALSE
3zrt_1,0.078912144074,0.13829787234,0,0.108605008207,FALSE
4a12_9,0.130612007221,0.202346041056,0,0.1664790241385,FALSE
4a56_1,0.0452662721893,0.0873786407767,0,0.066322456483,FALSE
4a64_5,0.0507577923935,0.164884135472,1,0.2156419278655,FALSE
4a7p_1,0.0786234351265,0.449125081011,1,0.5277485161375,FALSE
4aj7_1,0.0386594853381,0.111398963731,1,0.1500584490691,FALSE
4aqf_9,0.048383761803,0.123520710059,1,0.171904471862,FALSE
4aqt_3,0.0380123168401,0.10284463895,0,0.07042847789505,FALSE
4aw3_1,0.0378146025417,0.0219653179191,0,0.0298899602304,FALSE
4axv_2,0.0966437525273,0,1,0.0966437525273,FALSE
4ayg_2,0.0523638885678,0.0412113643459,0,0.04678762645685,FALSE
4ayn_1,0.2300376023,0.490825688073,0,0.3604316451865,FALSE
4bbr_39,0.25,0,1,0.25,FALSE
4bkm_1,0.0725245991881,0.303289192653,1,0.3758137918411,FALSE
4bla_10,0.0189120488053,0.0117878192534,1,0.0306998680587,FALSE
4c0o_1,0.175,0.0416270218839,1,0.2166270218839,FALSE
4c0p_1,0.0989583333333,0.0172257479601,0,0.0580920406467,FALSE
4c0s_1,0.0769879518072,0.186952288218,0,0.1319701200126,FALSE
4c98_1,0.0432784102963,0.152324431256,1,0.1956028415523,TRUE
4ccf_7,0.0723502881483,0.0594512195122,0,0.06590075383025,FALSE
4cgr_1,0.108564620129,0.208897485493,0,0.158731052811,FALSE
4chl_1,0.129990077093,0.211165048544,0,0.1705775628185,FALSE
4ckl_2,0.0571377180886,0.134615384615,1,0.1917531027036,TRUE
4ckm_2,0.0387851897185,0.185185185185,1,0.2239703749035,FALSE
4ckn_2,0.111243947636,0.250260688217,1,0.361504635853,FALSE
4cmp_11,0,0.0129310344828,1,0.0129310344828,FALSE
4cqo_2,0.0732323232323,0.0780166435506,0,0.07562448339145,FALSE
4cqo_7,0.0493027023899,0.0646937370957,1,0.1139964394856,FALSE
4cyj_12,0.0338299448514,0.0665697674419,1,0.1003997122933,FALSE
4czm_5,0.0720165701843,0.0998439937598,1,0.1718605639441,FALSE
4d6y_1,0.0748888635586,0.428571428571,1,0.5034602921296,FALSE
4d94_2,0.225806451613,0.0259310344828,1,0.2517374860958,FALSE
4d9o_1,0.128370502759,0.172117039587,1,0.300487542346,TRUE
4da4_1,0.0134338911148,0.0196959225985,1,0.0331298137133,FALSE
4dez_3,0.0648732293775,0.103831891224,0,0.08435256030075,FALSE
4dj2_1,0.0932337386184,0.0617688348152,1,0.1550025734336,FALSE
4dj3_1,0.0970442508115,0.108350305499,0,0.10269727815525,FALSE
4dkc_1,0.0215420444149,0.0716723549488,1,0.0932143993637,TRUE
4dmz_1,0.160242361738,0.114285714286,0,0.137264038012,FALSE
4dq0_1,0.081394253415,0.227131782946,1,0.308526036361,FALSE
4ds3_1,0.035473110406,0.175658720201,0,0.1055659153035,FALSE
4dsc_1,0.140002993116,0.299570288521,0,0.2197866408185,FALSE
4du5_2,0.0547092427128,0.0961380443714,1,0.1508472870842,FALSE
4dup_1,0.130148500981,0.149058778333,1,0.279207279314,FALSE
4dvh_1,0.0641556614832,0,1,0.0641556614832,FALSE
4dyw_3,0.0961384209923,0.231404958678,0,0.16377168983515,FALSE
4e04_1,0.0483194675541,0.11545215101,0,0.08188580928205,FALSE
4e4j_2,0.0603631062815,0.186700767263,1,0.2470638735445,FALSE
4e5y_1,0.114281412332,0.213917525773,1,0.328198938105,FALSE
4e69_2,0.0215013202565,0.0582847626978,1,0.0797860829543,FALSE
4e86_14,0.194346942546,0.411255411255,0,0.3028011769005,TRUE
4e89_2,0.073391769425,0.18580060423,0,0.1295961868275,FALSE
4eht_1,0.0153555398063,0.145131086142,1,0.1604866259483,FALSE
4eib_6,0.240130624093,0.392344497608,0,0.3162375608505,FALSE
4emb_2,0.0898761087897,0.0711261642676,1,0.1610022730573,FALSE
4eo9_1,0.0891181988743,0.147058823529,1,0.2361770224033,FALSE
4epl_2,0.0529103865801,0.0494469746259,1,0.102357361206,FALSE
4eru_1,0.337802014694,0.619801980198,0,0.478801997446,FALSE
4ese_1,0.0546784472769,0.290509259259,1,0.3451877065359,FALSE
4exn_1,0.0211846543002,0.0587823652904,1,0.0799670195906,TRUE
4exo_1,0.0750328268618,0.171924290221,1,0.2469571170828,FALSE
4exq_2,0.0455469998547,0.107623318386,1,0.1531703182407,FALSE
4f2n_2,0.0704403510159,0,1,0.0704403510159,FALSE
4f7r_11,0.127599410898,0.310485701316,0,0.219042556107,FALSE
4f82_1,0.0951434251633,0.185567010309,1,0.2807104354723,FALSE
4fbi_1,0.195051645448,0.567514677104,0,0.381283161276,FALSE
4fdb_1,0.178874475763,0.33386327504,0,0.2563688754015,FALSE
4fhl_2,0.0419973141253,0.172905525847,1,0.2149028399723,FALSE
4flb_1,0.085560945402,0.182857142857,1,0.268418088259,FALSE
4fn9_1,0.0227525446925,0.0183606557377,0,0.0205566002151,FALSE
4fna_6,0.111441410301,0.110843373494,1,0.222284783795,FALSE
4fqn_1,0.178079309982,0.454810495627,0,0.3164449028045,FALSE
4fqu_5,0.0155523154898,0.0573689416419,0,0.03646062856585,FALSE
4fr2_1,0.113491674829,0.20415879017,0,0.1588252324995,TRUE
4ft4_1,0.0129243005255,0.0524606545091,1,0.0653849550346,FALSE
4fzp_1,0.244753649635,0.279443254818,0,0.2620984522265,FALSE
4g0a_16,0.0216724596197,0.0549738219895,1,0.0766462816092,FALSE
4g0b_5,0.0986557849256,0.059437751004,1,0.1580935359296,FALSE
4g2e_1,0.0594991527019,0.267796610169,1,0.3272957628709,FALSE
4g3u_6,0.0219143138733,0.259450171821,0,0.14068224284715,FALSE
4g7n_1,0.0615038115038,0.107582631238,0,0.0845432213709,FALSE
4g8t_2,0.098309371672,0.206534422404,0,0.152421897038,FALSE
4ga4_1,0.0255265879279,0.0951229343007,0,0.0603247611143,FALSE
4gc9_1,0.0146962575118,0.293683347006,0,0.1541898022589,FALSE
4gew_4,0.0667972924831,0.19126984127,0,0.12903356687655,FALSE
4gmg_11,0.039459696079,0.0260095824778,1,0.0654692785568,FALSE
4gmk_1,0.103747422314,0.369932432432,1,0.473679854746,FALSE
4gml_1,0.056358193414,0.0939510939511,1,0.1503092873651,FALSE
4gtw_1,0.0613997423787,0.0327966607036,1,0.0941964030823,FALSE
4guz_5,0.100909026848,0.208940719145,1,0.309849745993,TRUE
4gvl_7,0.0396811232078,0.0496688741722,1,0.08934999738,FALSE
4h2i_1,0.0190454204421,0.198620689655,1,0.2176661100971,FALSE
4h6u_1,0.126868414604,0.505787037037,0,0.3163277258205,FALSE
4h6z_1,0.123694246394,0.411764705882,0,0.267729476138,FALSE
4hc1_28,0.0996072173806,0.176531671859,0,0.1380694446198,FALSE
4hdg_1,0.0447837803157,0.131639722864,1,0.1764235031797,FALSE
4hf7_1,0.0642763802679,0.172465960666,0,0.11837117046695,FALSE
4hhe_4,0.199176019321,0.250780437045,1,0.449956456366,FALSE
4hj1_6,0.006223621146,0.077289274713,0,0.0417564479295,FALSE
4hne_6,0.0693633485754,0.0613577023499,1,0.1307210509253,FALSE
4hok_1,0.0462621521958,0.293686583991,0,0.1699743680934,FALSE
4hwx_1,0.0603448275862,0.228571428571,1,0.2889162561572,FALSE
4i15_1,0.0344784431512,0.0490440565254,0,0.0417612498383,FALSE
4i1m_4,0.137425382819,0.0931780366057,1,0.2306034194247,FALSE
4i1t_1,0.0830701967452,0.293893129771,1,0.3769633265162,FALSE
4i24_3,0.0611341437706,0.231803797468,0,0.1464689706193,TRUE
4i5q_1,0.0372642320702,0.208009563658,1,0.2452737957282,FALSE
4i6s_9,0.123027027027,0.117486338798,1,0.240513365825,FALSE
4ic3_1,0.230164007092,0.392605633803,0,0.3113848204475,FALSE
4ina_1,0.00952380952381,0.262981574539,1,0.27250538406281,FALSE
4iyp_5,0.0681262920504,0.287003610108,0,0.1775649510792,FALSE
4iys_1,0.0700825416602,0.315659679408,0,0.1928711105341,FALSE
4j2p_1,0.151667668269,0.466569767442,1,0.618237435711,FALSE
4j9a_11,0.119961886613,0.241964285714,0,0.1809630861635,FALSE
4jc8_1,0.0211696528887,0.143670608848,1,0.1648402617367,FALSE
4jdl_2,0.0814801945796,0.0576713819369,0,0.06957578825825,TRUE
4je1_1,0.10373608903,0.187830687831,1,0.291566776861,FALSE
4jp4_1,0.052945266713,0.173306772908,0,0.1131260198105,FALSE
4ju5_1,0.092035287493,0.539953452289,0,0.315994369891,FALSE
4jz2_1,0.0748278958396,0.217142857143,1,0.2919707529826,FALSE
4k30_3,0.0581145950363,0.215351812367,1,0.2734664074033,FALSE
4kcx_1,0.127582017011,0.121276595745,1,0.248858612756,FALSE
4kgb_1,0.115253669699,0.151394422311,0,0.133324046005,FALSE
4kmd_4,0.0445951957295,0.115526802218,1,0.1601219979475,FALSE
4knh_1,0.0190329218107,0.0510718789407,1,0.0701048007514,FALSE
4kv9_1,0.0644143551992,0,1,0.0644143551992,FALSE
4kvr_2,0.0675486892925,0.263063063063,0,0.16530587617775,FALSE
4kxf_17,0.00121617512922,0.0490956072351,1,0.05031178236432,FALSE
4kyx_1,0.0781306715064,0.187698161065,1,0.2658288325714,FALSE
4l3q_1,0.078792219957,0.0759493670886,1,0.1547415870456,FALSE
4l4w_9,0.0407759792413,0.0585774058577,1,0.099353385099,FALSE
4l4z_1,0.0734597156398,0.312114989733,1,0.3855747053728,TRUE
4l7e_1,0.257789838121,0.516317016317,0,0.387053427219,FALSE
4l85_1,0.0403648802737,0.203045685279,1,0.2434105655527,TRUE
4ld8_1,0.0362372982666,0.0974967061924,1,0.133734004459,FALSE
4ldb_4,0.0867588932806,0.234822451317,1,0.3215813445976,FALSE
4ldz_1,0.0911739003787,0.0986842105263,1,0.189858110905,FALSE
4le0_1,0.119161105815,0.281795511222,1,0.400956617037,FALSE
4lev_3,0.0197811447811,0.105527638191,0,0.06265439148605,FALSE
4lft_1,0.102410194847,0.360613810742,0,0.2315120027945,FALSE
4lhc_2,0.0170698759671,0.0459770114943,1,0.0630468874614,FALSE
4lir_1,0.151579225585,0.0551181102362,1,0.2066973358212,FALSE
4ljk_2,0.0164785957371,0.19641170916,1,0.2128903048971,FALSE
4lmf_6,0.0991746811268,0.176748582231,1,0.2759232633578,FALSE
4low_1,0.126471659182,0.253129346314,1,0.379601005496,FALSE
4lrw_1,0.0658923143726,0.0815217391304,1,0.147414053503,FALSE
4lw8_1,0.0216250799744,0.146330481765,1,0.1679555617394,FALSE
4lza_1,0.139437148218,0.371735791091,1,0.511172939309,FALSE
4m58_1,0.0258205359831,0.07452258966,0,0.05017156282155,FALSE
4mdh_1,0.179969567022,0.176056338028,1,0.35602590505,TRUE
4mei_1,0.104894026975,0.233206590621,0,0.169050308798,FALSE
4mhr_2,0.0520729890765,0.163481953291,1,0.2155549423675,FALSE
4mkq_1,0.0929246192404,0.269497400347,0,0.1812110097937,FALSE
4mmm_5,0.052686057344,0.199259259259,1,0.251945316603,FALSE
4mqb_1,0.027968791325,0,1,0.027968791325,FALSE
4muo_1,0.013407049067,0.335243553009,1,0.348650602076,FALSE
4n3v_1,0.0363495746326,0.0957810718358,1,0.1321306464684,FALSE
4n4a_3,0.119242300354,0.142857142857,1,0.262099443211,FALSE
4nf1_4,0.061716937355,0.0620842572062,1,0.1238011945612,FALSE
4ngf_4,0.0119218910586,0.0852400179453,1,0.0971619090039,FALSE
4nk0_2,0.0609905495275,0.12269446672,0,0.09184250812375,TRUE
4nld_3,0.0367591897974,0.0563019833653,1,0.0930611731627,FALSE
4nnz_2,0.0763874771295,0.10144253141,1,0.1778300085395,FALSE
4npj_1,0.12873183971,0.179052369077,0,0.1538921043935,FALSE
4nqq_1,0.0705917394758,0.0143396226415,0,0.04246568105865,TRUE
4nsv_1,0.0323034944107,0.0229591836735,1,0.0552626780842,TRUE
4nuq_1,0.0375879834555,0.146455223881,0,0.09202160366825,FALSE
4nvr_1,0.0770282588879,0.263449805879,1,0.3404780647669,FALSE
4nwc_2,0.031689371312,0.223065250379,1,0.254754621691,TRUE
4nxf_1,0.0904819145449,0.399568034557,0,0.24502497455095,FALSE
4nxw_2,0.026108964966,0.0494263018535,1,0.0755352668195,FALSE
4nzj_2,0.0488469974509,0.0391304347826,1,0.0879774322335,FALSE
4nzq_2,0.0379026217228,0.0540192926045,1,0.0919219143273,FALSE
4nzv_1,0.0158346010234,0.215863453815,1,0.2316980548384,FALSE
4o03_1,0.0788394122473,0.101379724055,1,0.1802191363023,FALSE
4o1h_1,0.108565737052,0.17505634861,0,0.141811042831,FALSE
4o1i_2,0.141252363475,0.252623083132,0,0.1969377233035,TRUE
4o1r_2,0.069451189898,0.239085239085,1,0.308536428983,FALSE
4o1w_1,0.196788747346,0,1,0.196788747346,FALSE
4o67_1,0.015117534679,0.0409656181419,0,0.02804157641045,FALSE
4o7v_1,0.0906232806728,0.312056737589,1,0.4026800182618,FALSE
4o9k_1,0.0974987238387,0.177922077922,0,0.13771040088035,FALSE
4oar_3,0.125816154354,0.166925465839,1,0.292741620193,FALSE
4ofd_1,0.0242589832754,0.061320754717,1,0.0855797379924,TRUE
4ohc_2,0.119020408163,0.162698412698,1,0.281718820861,FALSE
4oie_1,0.022758306782,0.187353629977,1,0.210111936759,FALSE
4oja_1,0.156628591208,0.40072859745,0,0.278678594329,FALSE
4oky_1,0.0241340147643,0.0883720930233,1,0.1125061077876,FALSE
4omv_1,0.150007170515,0.157455683003,1,0.307462853518,TRUE
4oph_1,0.08124324973,0.105691056911,1,0.186934306641,FALSE
4ov8_5,0.0899261321058,0.215121512151,1,0.3050476442568,FALSE
4p2l_1,0.0190516005733,0.0332369942197,1,0.052288594793,FALSE
4p3o_5,0.0544924237035,0.124941724942,1,0.1794341486455,FALSE
4p3w_1,0.137373277139,0.205450733753,0,0.171412005446,FALSE
4p52_2,0.0657819634703,0.174772036474,0,0.12027699997215,FALSE
4p7o_1,0.089546298753,0.109067017083,1,0.198613315836,FALSE
4pbc_1,0.206567938795,0.465587044534,0,0.3360774916645,FALSE
4pbe_1,0.053842171437,0.213454729388,1,0.267296900825,FALSE
4pel_7,0.00301974448316,0,1,0.00301974448316,FALSE
4pfe_1,0.0830593794946,0.123167155425,1,0.2062265349196,FALSE
4ph6_1,0.0266978922717,0.26065773447,0,0.14367781337085,FALSE
4pob_1,0.0461941062692,0.058064516129,1,0.1042586223982,FALSE
4ppy_1,0.0382362512203,0.296762589928,0,0.16749942057415,TRUE
4pr3_1,0.0803983483119,0.21976744186,1,0.3001657901719,TRUE
4pz8_4,0.0285857572718,0.141194724593,0,0.0848902409324,FALSE
4pz9_1,0.122072494055,0.179906542056,0,0.1509895180555,FALSE
4pzk_1,0.135216872264,0.363636363636,0,0.24942661795,TRUE
4q7e_1,0.126981021327,0.362637362637,1,0.489618383964,FALSE
4q7j_22,0.0262146582487,0.0572857467606,1,0.0835004050093,FALSE
4q96_2,0.206986899563,0.485863874346,0,0.3464253869545,FALSE
4q97_1,0.239715681919,0.488839285714,1,0.728554967633,FALSE
4q9a_1,0.139454345806,0.31724137931,1,0.456695725116,FALSE
4qbo_1,0.12540192926,0.469914040115,1,0.595315969375,TRUE
4qdh_1,0.0563843477432,0.0808080808081,1,0.1371924285513,FALSE
4qds_1,0.0422648238966,0.341430499325,0,0.1918476616108,FALSE
4qf2_1,0.143497149063,0.12808988764,0,0.1357935183515,TRUE
4qf3_3,0.110171402797,0.178870292887,0,0.144520847842,FALSE
4qgb_1,0.148181818182,0.411697247706,1,0.559879065888,FALSE
4qhh_3,0.224215246637,0.320448877805,1,0.544664124442,FALSE
4qhi_1,0.0999900606302,0.250273224044,0,0.1751316423371,FALSE
4qhj_1,0.110694597574,0.426559356137,0,0.2686269768555,FALSE
4qin_1,0.0849031216362,0.121337185307,1,0.2062403069432,FALSE
4qxw_1,0.100923571142,0.342298288509,1,0.443221859651,TRUE
4ray_1,0.121684867395,0.432748538012,0,0.2772167027035,FALSE
4rct_1,0.179888193797,0.365973072215,0,0.272930633006,FALSE
4re8_3,0.028591954023,0.0711974110032,0,0.0498946825131,FALSE
4red_1,0.0988849952214,0.175617404939,0,0.1372512000802,FALSE
4red_8,0.0758093070309,0.106624852999,0,0.09121708001495,FALSE
4rfp_1,0.0661740006718,0.272543059777,1,0.3387170604488,FALSE
4rly_3,0.0726075949367,0.223529411765,0,0.14806850335085,FALSE
4rmm_1,0.137249713328,0.23730964467,1,0.374559357998,TRUE
4rnj_1,0.0361616031858,0.11377245509,0,0.0749670291379,FALSE
